,ИдДок,ДатаДок,ДатаОтч,10100,20200,20300,30100,30200,30300,40100,50000
231,8600*****************202100000704,01.10.2021,16.11.2021,11,71887000,18210501021010000110,0,0,0,0,0.08
232,8600*****************202100000704,01.10.2021,16.11.2021,11,71887000,18210101012020000110,6946.82,0,0,6946.82,0
233,8600*****************202100000705,01.10.2021,16.11.2021,11,71887000,18210102010010000110,0,0,0,0,0
234,8600*****************202100000706,01.10.2021,16.11.2021,11,71819153,18210602010020000110,38161.06,78435.45,0,0,40323.05
235,8600*****************202100000706,01.10.2021,16.11.2021,11,71819153,18210502020020000110,0,0,0,0,76.0
236,8600*****************202100000706,01.10.2021,16.11.2021,11,71819153,18210501050010000110,0,0,0,0,14.91
237,8600*****************202100000706,01.10.2021,16.11.2021,11,71819153,18210501021010000110,161655.0,167000.0,0,0,258184.48
238,8600*****************202100000706,01.10.2021,16.11.2021,11,71819153,18210604011020000110,4279.26,5410.26,0,0,7539.0
239,8600*****************202100000706,01.10.2021,16.11.2021,11,71819153,18210606033130000110,3661.72,14744.2,0,0,11082.48
240,8600*****************202100000706,01.10.2021,16.11.2021,11,71874000,18210501011010000110,223650.66,290172.02,1022.52,0,217318.38
241,8600*****************202100000706,01.10.2021,16.11.2021,11,71874000,18210502010020000110,10151.0,0,3455.0,0,484.8
242,8600*****************202100000706,01.10.2021,16.11.2021,11,71874000,18210101012020000110,-847.0,1036.0,0,0,10070.0
243,8600*****************202100000706,01.10.2021,16.11.2021,11,71874000,18210606032040000110,92874.94,92924.0,0,0,67010.22
244,8600*****************202100000706,01.10.2021,16.11.2021,11,71874000,18210604011020000110,34203.18,34288.0,149.5,0,30549.82
245,8600*****************202100000706,01.10.2021,16.11.2021,11,71874000,18210602010020000110,17969.0,14603.0,0,0,12362.34
246,8600*****************202100000706,01.10.2021,16.11.2021,11,71875000,18210602010020000110,0,0,0,0,1015.0
247,8600*****************202100000706,01.10.2021,16.11.2021,11,71875000,18210501021010000110,89651.01,114204.0,0,0,77828.92
